iter	Passed	Remaining
4792	24001	1036
4793	24006	1031
4794	24011	1026
4795	24016	1021
4796	24020	1016
4797	24026	1011
4798	24030	1006
4799	24035	1001
4800	24040	996
4801	24045	991
4802	24049	986
4803	24054	981
4804	24059	976
4805	24064	971
4806	24068	966
4807	24072	961
4808	24079	956
4809	24083	951
4810	24088	946
4811	24094	941
4812	24098	936
4813	24103	931
4814	24108	926
4815	24112	921
4816	24117	916
4817	24122	911
4818	24127	906
4819	24133	901
4820	24137	896
4821	24143	891
4822	24147	886
4823	24151	881
4824	24156	876
4825	24161	871
4826	24166	866
4827	24171	861
4828	24176	856
4829	24179	851
4830	24184	846
4831	24188	840
4832	24193	835
4833	24198	830
4834	24203	825
4835	24207	820
4836	24212	815
4837	24217	810
4838	24221	805
4839	24226	800
4840	24231	795
4841	24236	790
4842	24240	785
4843	24246	780
4844	24251	775
4845	24255	770
4846	24259	765
4847	24263	760
4848	24269	755
4849	24273	750
4850	24278	745
4851	24283	740
4852	24288	735
4853	24292	730
4854	24297	725
4855	24302	720
4856	24308	715
4857	24312	710
4858	24316	705
4859	24321	700
4860	24326	695
4861	24331	690
4862	24336	685
4863	24343	680
4864	24348	675
4865	24353	670
4866	24358	665
4867	24362	660
4868	24367	655
4869	24372	650
4870	24376	645
4871	24380	640
4872	24385	635
4873	24388	630
4874	24394	625
4875	24399	620
4876	24404	615
4877	24408	610
4878	24412	605
4879	24417	600
4880	24422	595
4881	24426	590
4882	24431	585
4883	24436	580
4884	24440	575
4885	24445	570
4886	24450	565
4887	24454	560
4888	24459	555
4889	24464	550
4890	24467	545
4891	24474	540
4892	24478	535
4893	24483	530
4894	24488	525
4895	24492	520
4896	24496	515
4897	24501	510
4898	24506	505
4899	24510	500
4900	24515	495
4901	24520	490
4902	24524	485
4903	24528	480
4904	24532	475
4905	24537	470
4906	24542	465
4907	24547	460
4908	24551	455
4909	24556	450
4910	24560	445
4911	24565	440
4912	24569	435
4913	24575	430
4914	24579	425
4915	24584	420
4916	24588	415
4917	24592	410
4918	24596	405
4919	24600	400
4920	24605	395
4921	24609	389
4922	24613	384
4923	24618	379
4924	24622	374
4925	24627	369
4926	24632	364
4927	24636	359
4928	24641	354
4929	24646	349
4930	24651	344
4931	24655	339
4932	24660	334
4933	24665	329
4934	24670	324
4935	24676	319
4936	24681	314
4937	24686	309
4938	24690	304
4939	24694	299
4940	24699	294
4941	24703	289
4942	24709	284
4943	24714	279
4944	24719	274
4945	24723	269
4946	24728	264
4947	24733	259
4948	24738	254
4949	24742	249
4950	24747	244
4951	24752	239
4952	24756	234
4953	24760	229
4954	24765	224
4955	24769	219
4956	24774	214
4957	24779	209
4958	24783	204
4959	24788	199
4960	24792	194
4961	24797	189
4962	24802	184
4963	24807	179
4964	24811	174
4965	24816	169
4966	24821	164
4967	24825	159
4968	24830	154
4969	24835	149
4970	24839	144
4971	24843	139
4972	24848	134
4973	24852	129
4974	24856	124
4975	24861	119
4976	24865	114
4977	24870	109
4978	24875	104
4979	24880	99
4980	24884	94
4981	24890	89
4982	24895	84
4983	24900	79
4984	24906	74
4985	24911	69
4986	24917	64
4987	24920	59
4988	24925	54
4989	24929	49
4990	24934	44
4991	24940	39
4992	24944	34
4993	24948	29
4994	24952	24
4995	24957	19
4996	24962	14
4997	24966	9
4998	24971	4
4999	24976	0
