iter	RMSE
4336	0.5921483714
4337	0.5921382984
4338	0.5921165904
4339	0.592105058
4340	0.592101679
4341	0.5920846286
4342	0.5920718634
4343	0.5920648749
4344	0.592055578
4345	0.5920411364
4346	0.5920273224
4347	0.5920178664
4348	0.5920130157
4349	0.5919973571
4350	0.5919878163
4351	0.5919782901
4352	0.5919633413
4353	0.5919498126
4354	0.5919434636
4355	0.5919404986
4356	0.5919316293
4357	0.5919228135
4358	0.5919184716
4359	0.5919043827
4360	0.591893647
4361	0.5918778131
4362	0.5918724842
4363	0.5918605883
4364	0.5918440809
4365	0.5918300207
4366	0.591819628
4367	0.5918013337
4368	0.5917822328
4369	0.5917675837
4370	0.5917587689
4371	0.5917487064
4372	0.5917426714
4373	0.591727835
4374	0.5917193627
4375	0.5917107959
4376	0.5917012902
4377	0.5916941002
4378	0.5916892966
4379	0.5916821663
4380	0.591667224
4381	0.5916616127
4382	0.5916511009
4383	0.5916319061
4384	0.5916160008
4385	0.5916011169
4386	0.5915924962
4387	0.5915794989
4388	0.5915672642
4389	0.5915538023
4390	0.5915404825
4391	0.5915320515
4392	0.5915241814
4393	0.5915074631
4394	0.5914975312
4395	0.5914920778
4396	0.5914836906
4397	0.5914701705
4398	0.5914552718
4399	0.5914489769
4400	0.591431803
4401	0.5914145832
4402	0.5914034191
4403	0.5913879263
4404	0.5913725129
4405	0.5913691181
4406	0.5913515285
4407	0.5913440688
4408	0.5913313324
4409	0.5913146199
4410	0.5913038494
4411	0.5912930945
4412	0.591274874
4413	0.591269517
4414	0.5912630417
4415	0.5912472921
4416	0.5912337485
4417	0.5912225343
4418	0.5912194283
4419	0.5912003548
4420	0.5911933974
4421	0.5911794533
4422	0.5911689736
4423	0.5911460526
4424	0.5911354161
4425	0.5911192944
4426	0.5911061619
4427	0.5910935922
4428	0.5910818577
4429	0.5910628868
4430	0.5910556077
4431	0.5910510117
4432	0.5910395752
4433	0.5910250839
4434	0.5910121584
4435	0.5910060819
4436	0.5909899278
4437	0.5909768199
4438	0.5909739105
4439	0.590964642
4440	0.5909555701
4441	0.5909499491
4442	0.5909341687
4443	0.5909286744
4444	0.5909098777
4445	0.5909029438
4446	0.5908800491
4447	0.590870233
4448	0.590857411
4449	0.5908450022
4450	0.5908294582
4451	0.5908154596
4452	0.5908047817
4453	0.5907916744
4454	0.5907799528
4455	0.5907671557
4456	0.5907582224
4457	0.5907509661
4458	0.5907342943
4459	0.5907194948
4460	0.5907096285
4461	0.5907000686
4462	0.5906917533
4463	0.5906767705
4464	0.5906637249
4465	0.590649668
4466	0.5906356777
4467	0.5906310449
4468	0.5906189854
4469	0.5906063596
4470	0.5905956721
4471	0.5905834054
4472	0.5905697227
4473	0.5905582253
4474	0.5905454827
4475	0.5905393954
4476	0.5905318182
4477	0.5905177124
4478	0.5905111644
4479	0.5904959368
4480	0.5904870634
4481	0.5904764532
4482	0.5904680583
4483	0.5904545837
4484	0.5904442366
4485	0.5904309528
4486	0.5904164084
4487	0.5904113032
4488	0.5903954584
4489	0.5903868823
4490	0.5903783649
4491	0.5903678478
4492	0.5903594563
4493	0.5903461505
4494	0.590332692
4495	0.5903286036
4496	0.5903201527
4497	0.5903149181
4498	0.5903031847
4499	0.5902860217
4500	0.5902665495
4501	0.5902571425
4502	0.5902529625
4503	0.5902408463
4504	0.5902370851
4505	0.5902205411
4506	0.590209295
4507	0.5901979232
4508	0.5901819798
4509	0.5901705102
4510	0.5901643607
4511	0.5901492387
4512	0.5901393242
4513	0.5901311371
4514	0.5901158693
4515	0.5900996893
4516	0.5900901742
4517	0.5900765537
4518	0.5900665898
4519	0.590056031
4520	0.5900470599
4521	0.5900418691
4522	0.5900297969
4523	0.5900188767
4524	0.5900030247
4525	0.5899927519
4526	0.5899813496
4527	0.5899703084
4528	0.5899573397
4529	0.5899415985
4530	0.589934094
4531	0.5899208417
4532	0.5899154198
4533	0.5899126288
4534	0.5898922129
4535	0.5898823902
4536	0.5898756286
4537	0.589866419
4538	0.589857162
4539	0.5898485625
4540	0.5898435768
4541	0.5898316821
4542	0.5898168267
4543	0.5898137011
4544	0.5898001189
4545	0.589784038
4546	0.5897698166
4547	0.5897574726
4548	0.5897496017
4549	0.5897386479
4550	0.5897273055
4551	0.5897175831
4552	0.589706038
4553	0.5897015479
4554	0.5896932456
4555	0.5896804047
4556	0.5896696884
4557	0.5896534599
4558	0.5896436101
4559	0.5896363348
4560	0.58961487
4561	0.5895970968
4562	0.5895826873
4563	0.5895663732
4564	0.5895600343
4565	0.5895569439
4566	0.5895532079
4567	0.5895392898
4568	0.5895309251
4569	0.5895216594
4570	0.5895164546
4571	0.5894980619
4572	0.5894871152
4573	0.5894684382
4574	0.5894607643
4575	0.5894443354
4576	0.5894292161
4577	0.5894170891
4578	0.5894070055
4579	0.5894029978
4580	0.5893909003
4581	0.5893841726
4582	0.5893707656
4583	0.5893557842
4584	0.5893438236
4585	0.5893398354
4586	0.5893316311
4587	0.5893134396
4588	0.5892993276
4589	0.589294464
4590	0.5892887735
4591	0.5892785006
4592	0.5892663622
4593	0.5892528765
4594	0.5892479024
4595	0.5892340448
4596	0.5892275155
4597	0.5892127853
4598	0.5891972911
4599	0.5891883899
4600	0.5891782498
4601	0.5891680814
4602	0.5891557731
4603	0.5891447919
4604	0.5891362902
4605	0.5891240191
4606	0.5891187673
4607	0.5891031113
4608	0.5890926059
4609	0.5890824138
4610	0.5890593424
4611	0.5890475791
4612	0.5890383021
4613	0.5890265288
4614	0.5890132012
4615	0.5890034667
4616	0.5889924167
4617	0.5889672294
4618	0.5889566667
4619	0.588943871
4620	0.5889233879
4621	0.5889083238
4622	0.5888896406
4623	0.5888815778
4624	0.5888687262
4625	0.588860945
4626	0.5888470382
4627	0.5888358079
4628	0.5888230494
4629	0.5888140869
4630	0.5888044926
4631	0.5887905304
4632	0.5887848381
4633	0.588772035
4634	0.5887683762
4635	0.588765642
4636	0.5887524259
4637	0.5887434939
4638	0.5887356819
4639	0.5887298736
4640	0.5887165163
4641	0.5886977957
4642	0.5886877507
4643	0.5886776176
4644	0.5886689276
4645	0.5886659913
4646	0.5886605401
4647	0.5886512947
4648	0.5886452488
4649	0.5886296408
4650	0.5886225461
4651	0.588612859
4652	0.5886055613
4653	0.5885964458
4654	0.588584319
4655	0.5885758161
4656	0.5885649367
4657	0.5885541614
4658	0.5885501121
4659	0.5885393826
4660	0.5885319202
4661	0.5885257569
4662	0.5885151303
4663	0.5884990846
4664	0.5884886842
4665	0.5884777732
4666	0.588463804
4667	0.588444865
4668	0.5884331336
4669	0.5884217607
4670	0.5884103985
4671	0.5883978372
4672	0.5883823007
4673	0.5883773772
4674	0.5883700726
4675	0.5883605563
4676	0.5883453701
4677	0.588326977
4678	0.5883180139
4679	0.5883135481
4680	0.5883046932
4681	0.5882949104
4682	0.58827648
4683	0.5882718087
4684	0.5882645586
4685	0.5882568065
4686	0.5882462612
4687	0.5882329832
4688	0.5882230862
4689	0.5882076132
4690	0.5882067452
4691	0.5882028115
4692	0.5881979764
4693	0.5881857906
4694	0.5881724105
4695	0.5881632265
4696	0.5881489683
4697	0.5881280852
4698	0.5881085924
4699	0.5881045294
4700	0.5880883583
4701	0.5880819481
4702	0.5880637289
4703	0.5880537551
4704	0.5880442526
4705	0.5880334945
4706	0.5880300717
4707	0.5880206241
4708	0.5880118119
4709	0.5879968499
4710	0.5879857053
4711	0.5879738238
4712	0.5879679781
4713	0.5879566677
4714	0.5879459075
4715	0.587939365
4716	0.5879299679
4717	0.5879157859
4718	0.5879035895
4719	0.5878914806
4720	0.5878842982
4721	0.5878623176
4722	0.5878507584
4723	0.587843073
4724	0.5878319031
4725	0.5878225021
4726	0.5878094307
4727	0.5877960754
4728	0.5877906589
4729	0.5877793666
4730	0.5877665457
4731	0.5877561239
4732	0.5877395715
4733	0.5877264688
4734	0.5877141273
4735	0.5877059175
4736	0.5876971292
4737	0.5876833177
4738	0.5876687015
4739	0.5876576716
4740	0.5876504171
4741	0.5876294498
4742	0.5876142847
4743	0.5876032063
4744	0.58759323
4745	0.5875853414
4746	0.5875684165
4747	0.5875602152
4748	0.5875424131
4749	0.5875272683
4750	0.5875144375
4751	0.5875046433
4752	0.5874880793
4753	0.587476561
4754	0.5874644347
4755	0.5874529988
4756	0.5874384481
4757	0.5874249255
4758	0.5874168203
4759	0.5874149812
4760	0.5874073182
4761	0.587394888
4762	0.5873813812
4763	0.5873695445
4764	0.5873608399
4765	0.5873524265
4766	0.5873374297
4767	0.58732759
4768	0.5873244927
4769	0.5873133525
4770	0.5873044201
4771	0.5872971277
4772	0.5872890971
4773	0.5872806922
4774	0.5872702104
4775	0.5872576178
4776	0.587253891
4777	0.5872411693
4778	0.5872321159
4779	0.5872216683
4780	0.5872202051
4781	0.5872117279
4782	0.5872077343
4783	0.587192951
4784	0.5871871138
4785	0.5871730102
4786	0.5871601576
4787	0.5871502156
4788	0.5871394942
4789	0.5871371225
4790	0.5871213947
4791	0.5871140459
4792	0.5871064908
4793	0.5870907115
4794	0.5870695011
4795	0.5870555591
4796	0.5870497712
4797	0.587034976
4798	0.5870234349
4799	0.5870164616
4800	0.5869991577
4801	0.5869879427
4802	0.5869790071
4803	0.5869673749
4804	0.5869574331
4805	0.5869411944
4806	0.5869293813
4807	0.5869261788
4808	0.5869058707
4809	0.5868980107
4810	0.5868838455
4811	0.5868711841
4812	0.5868598967
4813	0.5868519161
4814	0.586834145
4815	0.5868245038
4816	0.5868123877
4817	0.5867945037
4818	0.5867813176
4819	0.5867696517
4820	0.5867591744
4821	0.5867419955
4822	0.5867358233
4823	0.5867184225
4824	0.5867069684
4825	0.5866956557
4826	0.5866804693
4827	0.5866645845
4828	0.5866514153
4829	0.5866450324
4830	0.5866336172
4831	0.5866299713
4832	0.5866108475
4833	0.5866000963
4834	0.5865834863
4835	0.5865700426
4836	0.5865606128
4837	0.5865467678
4838	0.5865348764
4839	0.5865153521
4840	0.5865035233
4841	0.5864933304
4842	0.5864830279
4843	0.5864648414
4844	0.5864543884
4845	0.5864474239
4846	0.5864451674
4847	0.5864349765
4848	0.5864168104
4849	0.5864102714
4850	0.5863971399
4851	0.586383969
4852	0.5863726301
4853	0.5863688748
4854	0.586355046
4855	0.5863330445
4856	0.5863149995
4857	0.586306263
4858	0.5863050036
4859	0.5862894815
4860	0.5862703281
4861	0.5862539599
4862	0.5862475195
4863	0.5862295171
4864	0.5862176392
4865	0.5862050588
4866	0.5861939911
4867	0.5861853437
4868	0.5861787952
4869	0.5861647762
4870	0.5861526571
4871	0.5861458304
4872	0.5861340012
4873	0.586132357
4874	0.5861094516
4875	0.5860909575
4876	0.5860802304
4877	0.5860792959
4878	0.5860715611
4879	0.5860563927
4880	0.5860475535
4881	0.5860394875
4882	0.5860302038
4883	0.5860156094
4884	0.5860039973
4885	0.5859872919
4886	0.5859756605
4887	0.5859690355
4888	0.5859572755
4889	0.5859531312
4890	0.5859521434
4891	0.585938272
4892	0.5859316926
4893	0.5859148893
4894	0.585908496
4895	0.5858978329
4896	0.5858916701
4897	0.5858840817
4898	0.5858714333
4899	0.5858561099
4900	0.5858524855
4901	0.5858373922
4902	0.5858294783
4903	0.5858254289
4904	0.5858220763
4905	0.5858079413
4906	0.5857988199
4907	0.5857887419
4908	0.5857773627
4909	0.5857705179
4910	0.5857627803
4911	0.5857483298
4912	0.585735729
4913	0.5857147757
4914	0.5857069649
4915	0.5856981734
4916	0.585693064
4917	0.5856861766
4918	0.5856802136
4919	0.5856758896
4920	0.5856693132
4921	0.5856652053
4922	0.5856481441
4923	0.5856381513
4924	0.5856318775
4925	0.5856166466
4926	0.5856040514
4927	0.5855954705
4928	0.5855865969
4929	0.58557839
4930	0.5855661312
4931	0.5855565216
4932	0.5855418176
4933	0.5855304867
4934	0.58552289
4935	0.585503782
4936	0.5854920153
4937	0.5854778758
4938	0.5854719278
4939	0.5854671852
4940	0.5854539438
4941	0.5854506502
4942	0.5854261969
4943	0.5854189262
4944	0.5854092484
4945	0.5853996611
4946	0.5853854065
4947	0.5853738193
4948	0.5853672195
4949	0.5853560574
4950	0.5853423156
4951	0.585335363
4952	0.5853307456
4953	0.5853216233
4954	0.5853152359
4955	0.5853076008
4956	0.5852942579
4957	0.5852821546
4958	0.5852787758
4959	0.585263827
4960	0.5852578803
4961	0.5852516035
4962	0.5852349837
4963	0.5852243806
4964	0.5852156036
4965	0.5852054612
4966	0.5851946535
4967	0.5851815173
4968	0.5851624355
4969	0.5851541801
4970	0.5851466102
4971	0.5851359349
4972	0.5851242386
4973	0.5851210874
4974	0.5851132213
4975	0.5851024621
4976	0.5850942918
4977	0.5850833736
4978	0.5850747854
4979	0.5850638172
4980	0.5850609591
4981	0.585055729
4982	0.5850446494
4983	0.585040916
4984	0.5850253225
4985	0.5850098004
4986	0.5849954405
4987	0.5849922032
4988	0.5849818429
4989	0.5849721653
4990	0.584957968
4991	0.584936013
4992	0.5849262744
4993	0.5849183906
4994	0.5849039413
4995	0.5848901861
4996	0.5848749837
4997	0.5848631583
4998	0.5848473572
4999	0.5848369327
